Packet,Timestamp_sec,Timestamp_nsec,AnomalyType,Force,Position,Temperature
1956,1748508094,321852000,PositionalError,9.202,5.228,24.926
1957,1748508094,326520000,PositionalError,11.172,5.029,25.070
1958,1748508094,332355000,PositionalError,9.687,4.406,25.019
1959,1748508094,337082000,PositionalError,9.441,4.343,24.840
1960,1748508094,341778000,PositionalError,8.438,4.773,25.130
1961,1748508094,346510000,PositionalError,8.481,4.011,24.561
1962,1748508094,352341000,PositionalError,9.192,5.280,25.169
1963,1748508094,357061000,PositionalError,10.918,5.494,24.804
1964,1748508094,361792000,PositionalError,8.311,5.467,24.565
1965,1748508094,366764000,PositionalError,11.095,5.554,25.265
1969,1748508094,386706000,PositionalError,9.028,4.770,24.531
1970,1748508094,391469000,PositionalError,8.883,4.915,24.859
1971,1748508094,397317000,PositionalError,9.101,4.216,24.594
1972,1748508094,402234000,PositionalError,8.832,4.805,25.099
1973,1748508094,407014000,PositionalError,9.219,4.881,24.746
1975,1748508094,416365000,PositionalError,11.102,5.439,24.556
1976,1748508094,422204000,PositionalError,10.798,5.428,24.530
1977,1748508094,426971000,ForceSpike,19.975,4.495,24.666
1977,1748508094,426971000,PositionalError,19.975,4.495,24.666
1978,1748508094,431830000,PositionalError,10.901,4.274,25.050
1980,1748508094,442323000,PositionalError,9.598,5.136,24.736
1981,1748508094,447072000,PositionalError,11.010,4.837,25.488
1982,1748508094,451798000,PositionalError,9.559,5.108,25.192
1983,1748508094,456837000,PositionalError,9.209,4.311,25.182
1984,1748508094,461545000,ForceSpike,17.892,5.119,24.836
1984,1748508094,461545000,PositionalError,17.892,5.119,24.836
1985,1748508094,466402000,PositionalError,10.451,4.104,25.303
1986,1748508094,472250000,ForceSpike,20.271,5.196,25.196
1986,1748508094,472250000,PositionalError,20.271,5.196,25.196
1987,1748508094,477116000,PositionalError,10.288,5.849,25.163
1990,1748508094,491341000,PositionalError,11.225,5.321,25.226
1991,1748508094,496623000,PositionalError,9.622,4.349,24.917
1992,1748508094,501383000,PositionalError,8.668,4.380,25.079
1993,1748508094,507226000,PositionalError,10.896,5.048,24.912
1994,1748508094,511951000,PositionalError,10.643,4.087,24.824
1995,1748508094,516684000,PositionalError,9.277,5.029,25.278
1996,1748508094,521334000,PositionalError,10.422,5.385,25.427
1997,1748508094,527187000,PositionalError,8.335,5.248,25.077
1999,1748508094,536507000,PositionalError,11.947,5.461,25.413
2000,1748508094,542383000,PositionalError,9.875,4.806,24.748
2001,1748508094,546341000,ForceSpike,19.400,4.628,25.292
2001,1748508094,546341000,PositionalError,19.400,4.628,25.292
2002,1748508094,552348000,PositionalError,8.841,5.979,24.592
2003,1748508094,557077000,PositionalError,10.202,4.895,25.362
2004,1748508094,561802000,PositionalError,9.693,4.951,25.291
2005,1748508094,566477000,PositionalError,9.579,5.860,25.134
2006,1748508094,572333000,PositionalError,10.719,4.571,24.513
2007,1748508094,577077000,PositionalError,10.329,4.639,25.098
2008,1748508094,582111000,PositionalError,10.198,5.744,25.318
2009,1748508094,586880000,PositionalError,10.578,5.373,25.359
2010,1748508094,591635000,PositionalError,10.301,4.173,24.553
2012,1748508094,602409000,PositionalError,10.214,5.278,25.343
2013,1748508094,607155000,PositionalError,8.944,4.955,24.866
2014,1748508094,611919000,PositionalError,10.621,4.161,24.566
2015,1748508094,616876000,PositionalError,10.092,5.162,25.361
2016,1748508094,621589000,PositionalError,10.331,4.481,25.487
2017,1748508094,627449000,PositionalError,9.555,5.316,24.926
2018,1748508094,632219000,ForceSpike,17.246,4.168,25.452
2018,1748508094,632219000,PositionalError,17.246,4.168,25.452
2019,1748508094,637165000,PositionalError,10.665,4.440,25.107
2021,1748508094,646832000,PositionalError,10.236,5.076,25.429
2022,1748508094,651749000,PositionalError,8.354,5.384,24.508
2023,1748508094,656505000,PositionalError,10.459,5.384,24.714
2024,1748508094,661269000,ForceSpike,19.592,4.183,24.729
2024,1748508094,661269000,PositionalError,19.592,4.183,24.729
2025,1748508094,666347000,PositionalError,9.415,5.784,24.613
2026,1748508094,672269000,PositionalError,10.538,5.311,25.399
2027,1748508094,677031000,ForceSpike,19.157,5.037,25.408
2027,1748508094,677031000,PositionalError,19.157,5.037,25.408
2028,1748508094,682041000,TempSpike,11.803,4.351,33.307
2028,1748508094,682041000,PositionalError,11.803,4.351,33.307
2029,1748508094,687117000,PositionalError,9.507,5.565,25.219
2030,1748508094,691989000,PositionalError,8.523,4.202,25.233
2031,1748508094,696734000,PositionalError,11.570,4.304,25.106
2032,1748508094,701664000,PositionalError,10.766,4.799,25.042
2033,1748508094,706467000,PositionalError,8.213,4.332,24.950
2034,1748508094,712352000,PositionalError,10.655,5.200,25.062
2035,1748508094,717107000,TempSpike,10.007,5.346,32.019
2035,1748508094,717107000,PositionalError,10.007,5.346,32.019
2036,1748508094,722035000,ForceSpike,20.103,4.972,25.308
2036,1748508094,722035000,PositionalError,20.103,4.972,25.308
2037,1748508094,726916000,PositionalError,9.940,5.953,24.589
2038,1748508094,731173000,PositionalError,11.981,4.526,25.234
2039,1748508094,736885000,PositionalError,10.814,6.000,24.676
2040,1748508094,741958000,TempSpike,9.872,4.637,35.985
2040,1748508094,741958000,PositionalError,9.872,4.637,35.985
2041,1748508094,746923000,PositionalError,11.059,4.458,25.158
2042,1748508094,751662000,PositionalError,9.367,5.949,24.884
2043,1748508094,756348000,PositionalError,8.947,5.427,24.741
2044,1748508094,762231000,ForceSpike,20.485,5.685,25.296
2044,1748508094,762231000,PositionalError,20.485,5.685,25.296
2045,1748508094,767163000,PositionalError,9.196,4.099,24.695
2046,1748508094,771582000,PositionalError,10.384,4.383,24.778
2047,1748508094,776725000,PositionalError,10.700,5.689,24.895
2048,1748508094,781516000,PositionalError,9.398,4.381,24.679
2049,1748508094,786311000,PositionalError,8.835,5.253,24.566
2050,1748508094,792269000,PositionalError,11.892,5.433,24.749
2051,1748508094,797325000,PositionalError,10.108,4.512,25.383
2052,1748508094,802319000,PositionalError,9.937,4.791,25.099
2053,1748508094,807281000,PositionalError,10.368,4.412,25.042
2054,1748508094,812051000,PositionalError,10.757,5.125,24.669
2055,1748508094,816806000,PositionalError,9.907,4.350,25.446
2056,1748508094,821571000,ForceSpike,20.343,5.708,25.307
2056,1748508094,821571000,PositionalError,20.343,5.708,25.307
2057,1748508094,826453000,PositionalError,8.550,4.289,25.004
2058,1748508094,832377000,PositionalError,8.565,4.390,24.746
2059,1748508094,837064000,PositionalError,10.059,4.939,25.413
2060,1748508094,841742000,PositionalError,8.320,5.898,24.952
2061,1748508094,846423000,PositionalError,8.569,4.605,24.824
2062,1748508094,851191000,PositionalError,10.115,5.703,25.379
2063,1748508094,856984000,PositionalError,9.983,4.811,24.534
2064,1748508094,861672000,PositionalError,8.409,4.929,24.876
2065,1748508094,866472000,PositionalError,11.215,4.580,25.384
2066,1748508094,872357000,PositionalError,11.296,5.163,24.597
2068,1748508094,881636000,PositionalError,9.398,4.253,25.265
2069,1748508094,886351000,TempSpike,10.631,4.374,32.882
2069,1748508094,886351000,PositionalError,10.631,4.374,32.882
2070,1748508094,892387000,PositionalError,9.088,4.490,24.552
2071,1748508094,897117000,PositionalError,11.045,5.190,24.632
2072,1748508094,901883000,ForceSpike,17.732,5.643,24.705
2072,1748508094,901883000,PositionalError,17.732,5.643,24.705
2073,1748508094,906926000,PositionalError,11.150,5.934,24.694
2074,1748508094,911653000,PositionalError,8.921,4.448,24.735
2075,1748508094,916430000,PositionalError,9.808,4.630,24.976
2076,1748508094,922299000,PositionalError,10.559,4.087,25.337
2077,1748508094,927020000,PositionalError,10.565,4.826,25.039
2078,1748508094,931731000,TempSpike,11.797,4.095,35.849
2078,1748508094,931731000,PositionalError,11.797,4.095,35.849
2079,1748508094,936590000,PositionalError,10.202,4.744,25.436
2080,1748508094,942451000,PositionalError,9.805,4.632,25.120
2082,1748508094,951861000,PositionalError,8.801,4.670,24.525
2083,1748508094,956830000,TempSpike,9.092,5.351,34.702
2083,1748508094,956830000,PositionalError,9.092,5.351,34.702
2084,1748508094,961733000,PositionalError,8.192,4.544,24.749
2085,1748508094,966092000,PositionalError,11.554,4.586,24.986
2086,1748508094,972221000,PositionalError,11.450,4.788,24.762
2087,1748508094,977006000,PositionalError,10.780,4.351,24.609
2088,1748508094,981792000,ForceSpike,18.148,4.608,25.134
2088,1748508094,981792000,PositionalError,18.148,4.608,25.134
2089,1748508094,986759000,PositionalError,10.537,4.833,25.263
2090,1748508094,991779000,PositionalError,8.979,4.842,25.062
2091,1748508094,996526000,PositionalError,10.851,4.801,25.428
2092,1748508095,2385000,PositionalError,8.508,5.881,25.270
2093,1748508095,7103000,PositionalError,11.251,5.190,25.327
2094,1748508095,12213000,PositionalError,9.935,5.289,25.380
2095,1748508095,16955000,PositionalError,11.751,5.303,25.294
2096,1748508095,21555000,PositionalError,10.082,4.508,24.876
2097,1748508095,26487000,PositionalError,8.517,5.688,24.852
2099,1748508095,36708000,PositionalError,9.065,4.133,25.183
2100,1748508095,41421000,PositionalError,11.723,4.765,24.968
2101,1748508095,47281000,PositionalError,9.788,5.117,25.198
2102,1748508095,52028000,PositionalError,10.603,4.656,24.870
2103,1748508095,56756000,PositionalError,9.214,5.508,24.890
2104,1748508095,61474000,PositionalError,11.236,5.194,25.341
2105,1748508095,67427000,PositionalError,9.137,5.674,25.034
2106,1748508095,72231000,PositionalError,10.270,4.888,24.805
2107,1748508095,81659000,PositionalError,8.192,5.510,25.397
2108,1748508095,81670000,PositionalError,8.683,5.148,25.315
2109,1748508095,93219000,PositionalError,9.688,5.690,24.563
2110,1748508095,93222000,PositionalError,8.144,4.470,25.057
2111,1748508095,103027000,PositionalError,11.780,4.341,25.480
2112,1748508095,103038000,PositionalError,11.819,5.520,24.641
2113,1748508095,105950000,PositionalError,8.603,5.061,24.632
2114,1748508095,116807000,PositionalError,8.472,4.807,25.005
2115,1748508095,116812000,PositionalError,10.153,4.651,25.019
2116,1748508095,121539000,PositionalError,11.554,4.807,25.270
2117,1748508095,127418000,PositionalError,8.996,5.356,25.136
2118,1748508095,132299000,PositionalError,11.663,4.289,24.974
2119,1748508095,137065000,PositionalError,10.980,5.769,24.917
2120,1748508095,141773000,PositionalError,9.481,4.110,24.567
2121,1748508095,146476000,TempSpike,11.586,5.774,33.876
2121,1748508095,146476000,PositionalError,11.586,5.774,33.876
2122,1748508095,152459000,PositionalError,10.850,4.000,25.108
2123,1748508095,157193000,PositionalError,11.795,4.597,25.346
2124,1748508095,161887000,ForceSpike,20.123,5.140,24.899
2124,1748508095,161887000,PositionalError,20.123,5.140,24.899
2125,1748508095,166688000,TempSpike,8.255,5.481,32.049
2125,1748508095,166688000,PositionalError,8.255,5.481,32.049
2126,1748508095,171469000,PositionalError,10.517,4.132,24.732
2127,1748508095,177283000,ForceSpike,16.544,5.959,24.687
2127,1748508095,177283000,PositionalError,16.544,5.959,24.687
2128,1748508095,182078000,PositionalError,9.931,5.192,24.558
2129,1748508095,186804000,PositionalError,10.666,5.013,24.568
2130,1748508095,191526000,PositionalError,11.682,4.438,25.369
2131,1748508095,197334000,PositionalError,10.925,5.283,24.577
2132,1748508095,201505000,PositionalError,8.948,4.729,24.628
2133,1748508095,207307000,PositionalError,9.703,4.618,24.501
2134,1748508095,212097000,TempSpike,10.010,5.921,35.905
2134,1748508095,212097000,PositionalError,10.010,5.921,35.905
2135,1748508095,217030000,ForceSpike,18.221,4.736,25.496
2135,1748508095,217030000,PositionalError,18.221,4.736,25.496
2136,1748508095,221853000,PositionalError,11.635,4.852,25.048
2137,1748508095,226552000,PositionalError,8.271,4.974,25.133
2138,1748508095,232372000,PositionalError,10.716,4.419,25.312
2139,1748508095,236886000,PositionalError,9.706,5.550,25.156
2140,1748508095,241741000,TempSpike,10.521,4.761,35.757
2140,1748508095,241741000,PositionalError,10.521,4.761,35.757
2141,1748508095,246511000,PositionalError,9.033,5.852,25.212
2142,1748508095,252357000,PositionalError,8.542,5.331,25.374
2143,1748508095,257067000,PositionalError,11.206,4.132,25.432
2144,1748508095,261767000,ForceSpike,17.189,6.000,24.759
2144,1748508095,261767000,PositionalError,17.189,6.000,24.759
2145,1748508095,266571000,PositionalError,9.562,4.078,24.595
2146,1748508095,272390000,PositionalError,11.847,5.696,24.963
2147,1748508095,277063000,PositionalError,11.010,5.487,25.177
2148,1748508095,281747000,PositionalError,10.640,5.371,25.334
2149,1748508095,286446000,PositionalError,10.078,5.296,25.482
2150,1748508095,292243000,PositionalError,8.863,5.953,24.575
2151,1748508095,297038000,PositionalError,10.241,4.663,24.591
2152,1748508095,301735000,PositionalError,10.802,5.128,25.492
2153,1748508095,306417000,PositionalError,11.826,4.769,24.671
2154,1748508095,312518000,PositionalError,10.450,5.168,25.349
2156,1748508095,322169000,PositionalError,11.480,4.462,25.152
2157,1748508095,326843000,PositionalError,9.510,4.702,24.769
2158,1748508095,331539000,PositionalError,10.539,4.863,25.012
2159,1748508095,337313000,TempSpike,8.501,5.342,34.702
2159,1748508095,337313000,PositionalError,8.501,5.342,34.702
2160,1748508095,342150000,PositionalError,11.097,5.050,24.633
2161,1748508095,346805000,PositionalError,9.767,4.434,25.022
2162,1748508095,351481000,PositionalError,8.737,4.360,25.333
2163,1748508095,357246000,PositionalError,9.594,4.187,24.541
2164,1748508095,361939000,PositionalError,8.230,5.892,25.157
2165,1748508095,366830000,PositionalError,11.058,4.948,25.248
2166,1748508095,371541000,PositionalError,11.532,5.922,24.980
2167,1748508095,376820000,PositionalError,10.078,4.798,24.504
2168,1748508095,381501000,PositionalError,11.333,4.483,25.374
2169,1748508095,387318000,ForceSpike,16.347,5.075,24.583
2169,1748508095,387318000,PositionalError,16.347,5.075,24.583
2170,1748508095,392124000,PositionalError,8.405,5.227,24.573
2171,1748508095,396795000,PositionalError,10.815,5.781,25.128
2172,1748508095,401627000,PositionalError,10.238,5.129,24.920
2174,1748508095,412098000,PositionalError,11.464,5.029,24.680
2175,1748508095,416786000,PositionalError,10.710,5.442,25.192
2176,1748508095,421510000,PositionalError,8.109,5.700,25.359
2177,1748508095,426216000,PositionalError,10.751,5.401,25.458
2178,1748508095,431961000,PositionalError,9.227,5.277,24.811
2179,1748508095,436634000,PositionalError,9.048,4.218,25.079
2180,1748508095,442423000,PositionalError,10.027,5.355,24.655
2181,1748508095,447111000,PositionalError,8.066,5.218,24.959
2182,1748508095,451821000,PositionalError,10.171,5.290,24.803
2183,1748508095,456778000,PositionalError,9.308,4.953,25.455
2184,1748508095,461461000,TempSpike,10.233,5.233,32.901
2184,1748508095,461461000,PositionalError,10.233,5.233,32.901
2185,1748508095,467433000,PositionalError,11.522,4.346,25.118
2186,1748508095,472183000,TempSpike,8.092,4.896,31.724
2186,1748508095,472183000,PositionalError,8.092,4.896,31.724
2187,1748508095,477013000,PositionalError,11.009,5.742,24.811
2188,1748508095,481724000,PositionalError,9.759,4.105,25.357
2189,1748508095,486436000,PositionalError,10.694,4.124,25.389
2190,1748508095,491418000,PositionalError,10.657,5.450,25.262
2191,1748508095,497245000,PositionalError,9.586,4.284,25.248
2192,1748508095,501969000,PositionalError,10.943,5.507,25.195
2193,1748508095,506716000,PositionalError,11.375,5.839,25.421
2194,1748508095,511488000,ForceSpike,16.224,4.761,25.297
2194,1748508095,511488000,PositionalError,16.224,4.761,25.297
2195,1748508095,517471000,PositionalError,8.375,5.640,24.829
2196,1748508095,522232000,PositionalError,8.604,4.612,25.092
2197,1748508095,527070000,PositionalError,11.601,5.991,25.345
2198,1748508095,531782000,ForceSpike,17.035,4.510,24.960
2198,1748508095,531782000,PositionalError,17.035,4.510,24.960
2199,1748508095,536540000,TempSpike,9.372,5.382,32.637
2199,1748508095,536540000,PositionalError,9.372,5.382,32.637
2201,1748508095,547126000,PositionalError,9.562,4.854,24.918
2202,1748508095,551837000,PositionalError,9.839,5.471,24.894
2205,1748508095,566957000,PositionalError,10.858,4.930,24.912
2206,1748508095,571665000,PositionalError,9.748,5.459,24.790
2207,1748508095,576395000,PositionalError,11.944,4.606,24.732
2210,1748508095,591491000,PositionalError,11.192,5.072,25.024
2211,1748508095,597431000,PositionalError,10.850,5.499,25.181
2212,1748508095,601479000,ForceSpike,18.969,4.919,25.156
2212,1748508095,601479000,PositionalError,18.969,4.919,25.156
2213,1748508095,606358000,PositionalError,9.461,5.693,25.165
2214,1748508095,612334000,PositionalError,9.488,5.247,24.970
2215,1748508095,617349000,PositionalError,10.767,5.829,25.420
2216,1748508095,622066000,PositionalError,10.214,5.656,24.787
2217,1748508095,627031000,PositionalError,9.719,5.922,24.910
2218,1748508095,631809000,ForceSpike,18.375,4.118,24.852
